'F1B110056','EU4244','A','2013/2014'
'F1B110057','EU4244','A','2013/2014'
'F1B110062','EU4244','A','2013/2014'
'F1B110064','EU4244','A','2013/2014'
'F1B110066','EU4244','A','2013/2014'
'F1B110068','EU4244','A','2013/2014'
'F1B110070','EU4244','A','2013/2014'
'F1B110072','EU4244','A','2013/2014'
'F1B110073','EU4244','A','2013/2014'
'F1B110079','EU4244','A','2013/2014'
'F1B110044','ET4013','B','2013/2014'
'F1B111022','ET4013','B','2013/2014'
'F1B111025','ET4013','B+','2013/2014'
'F1B111026','ET4013','B+','2013/2014'
'F1B111032','ET4013','B','2013/2014'
'F1B111040','ET4013','B','2013/2014'
'F1B111049','ET4013','B','2013/2014'
'F1B111070','ET4013','B+','2013/2014'
'F1B111081','ET4013','B','2013/2014'
'F1B110001','ET3205','B+','2013/2014'
'F1B110002','ET3205','B+','2013/2014'
'F1B110003','ET3205','C+','2013/2014'
'F1B110009','ET3205','B+','2013/2014'
'F1B110010','ET3205','B','2013/2014'
'F1B110015','ET3205','B+','2013/2014'
'F1B110016','ET3205','B+','2013/2014'
'F1B110018','ET3205','C+','2013/2014'
'F1B110021','ET3205','B+','2013/2014'
'F1B110041','ET3205','B','2013/2014'
'F1B110044','ET3205','B+','2013/2014'
'F1B110056','ET3205','B+','2013/2014'
'F1B110064','ET3205','B','2013/2014'
'F1B110068','ET3205','B+','2013/2014'
'F1B110070','ET3205','B+','2013/2014'
'F1B110073','ET3205','B+','2013/2014'
'F1B110076','ET3205','C+','2013/2014'
'F1B110079','ET3205','B+','2013/2014'
'F1B111005','ET3205','B+','2013/2014'
'F1B111006','ET3205','C+','2013/2014'
'F1B111007','ET3205','B+','2013/2014'
'F1B111008','ET3205','B+','2013/2014'
'F1B111009','ET3205','C+','2013/2014'
'F1B111011','ET3205','C+','2013/2014'
'F1B111012','ET3205','B','2013/2014'
'F1B111017','ET3205','B+','2013/2014'
'F1B111019','ET3205','B+','2013/2014'
'F1B111020','ET3205','C+','2013/2014'
'F1B111022','ET3205','C+','2013/2014'
'F1B111025','ET3205','B','2013/2014'
'F1B111026','ET3205','B+','2013/2014'
'F1B111027','ET3205','B','2013/2014'
'F1B111033','ET3205','B','2013/2014'
'F1B111035','ET3205','B+','2013/2014'
'F1B111039','ET3205','B+','2013/2014'
'F1B111040','ET3205','B+','2013/2014'
'F1B111045','ET3205','B','2013/2014'
'F1B111049','ET3205','B+','2013/2014'
'F1B111051','ET3205','C+','2013/2014'
'F1B111054','ET3205','C+','2013/2014'
'F1B111056','ET3205','B','2013/2014'
'F1B111062','ET3205','C+','2013/2014'
'F1B111066','ET3205','B+','2013/2014'
'F1B111070','ET3205','B+','2013/2014'
'F1B111072','ET3205','B','2013/2014'
'F1B111081','ET3205','B+','2013/2014'
'F1B111083','ET3205','B+','2013/2014'
